,gecko_id,Master Category,category,Subcategory,missing_data,discount_rate,token_value_accrual,moat,tam,leadership,tva_multiplier,S_raw,P_original,unlock_adjustment,unlock_adjustment_pct,P,S,G,G_metric_used,P_to_S,P_to_SG,P_to_S_risk_adj,valuation_ratio,valuation_method,fundamental_score,Moat,TAM,Leadership,Token Value Accrual,Liquidity,Inflation Expectations,Market Leadership,competitive_dynamics,blended_points,in_selected,discount,final_quality_score,is_stock_proxy,stock_close_latest,stock_volume_latest,stock_mcap_latest,weight
63,movement,Base Layer,L2,L2,,0.23593531314175997,2.0,,0.0,,0.4,707.817679558011,67349046.0,112100293.93501714,166.4467436331869,179449339.93501714,283.1270718232044,-1.8552009456264775,fees_growth,633812.0151472916,-741126.4199234397,-915984.3138857082,633812.0151472916,P/S (G missing/≤0),2.0,,0.0,,2.0,2,1.0,,,,False,0.15000000000000002,,False,,,,0.0
64,sahara-ai,Infra,AI,AI,No growth metrics; ,0.25835965808062095,2.0,,0.0,,0.4,,70578152.0,0.0,0.0,70578152.0,1.0,,,70578152.0,,,70578152.0,P/S (G missing/≤0),2.0,,0.0,,2.0,4,5.0,,,,False,0.17500000000000002,,False,,,,0.0
65,havven,Finance,Perps,Perps,,0.251845109872916,2.5,1.0,0.0,2.0,0.5,17612.762430939227,101823947.0,0.0,0.0,101823947.0,8806.381215469613,-2.0277777777777777,fees_growth,11562.518645131137,-11250.018141208675,-14083.28019605367,11562.518645131137,P/S (G missing/≤0),2.0,1.0,0.0,2.0,2.5,2,5.0,,,,False,0.125,,False,,,,0.0
66,berachain-bera,Base Layer,L1,L1,No growth metrics; ,0.27930150712282753,2.5,,0.0,,0.5,,103388403.0,179564200.16737145,173.67924734012138,282952603.16737145,1.0,,,282952603.16737145,,,282952603.16737145,P/S (G missing/≤0),2.0,,0.0,,2.5,3,1.0,,,,False,0.2,,False,,,,0.0
67,ethereum-classic,Base Layer,L1,L1,,0.2069697578195441,3.5,1.0,0.0,2.0,0.7,8354.668508287294,1330187201.0,0.0,0.0,1330187201.0,5848.267955801105,-1.2047221342037917,tvl_growth,227449.7699238524,-1111016.9929033485,-1340963.9108579527,227449.7699238524,P/S (G missing/≤0),2.0,1.0,0.0,2.0,3.5,4,5.0,,,,False,0.15000000000000002,,False,,,,0.0
68,algorand,Base Layer,L1,L1,,0.21803428311842488,3.5,1.0,0.0,3.0,0.7,7695.24861878453,985042839.0,0.0,0.0,985042839.0,5386.67403314917,-0.769765244169119,tvl_growth,182866.61359832124,794261.5481245844,967437.7953784585,182866.61359832124,P/S (G missing/≤0),2.0,1.0,0.0,3.0,3.5,3,5.0,,,,False,0.15000000000000002,,False,,,,0.0
69,kite-2,Base Layer,L1,L1,No growth metrics; ,0.2848122539845855,2.5,1.0,0.0,3.0,0.5,,232692394.0,0.0,0.0,232692394.0,1.0,,,232692394.0,,,232692394.0,P/S (G missing/≤0),2.0,1.0,0.0,3.0,2.5,5,5.0,,,,False,0.17500000000000002,,False,,,,0.0
70,arweave,Infra,Blockchain Infra,Storage,No growth metrics; ,0.2695909278210647,3.25,3.0,0.0,3.0,0.65,,117112856.0,0.0,0.0,117112856.0,1.0,,,117112856.0,,,117112856.0,P/S (G missing/≤0),2.0,3.0,0.0,3.0,3.25,3,5.0,,,,False,0.17500000000000002,,False,,,,0.0
71,vaulta,Base Layer,L1,L1,No growth metrics; ,0.17938570647462204,2.0,1.0,0.0,2.0,0.4,,132221644.0,0.0,0.0,132221644.0,1.0,,,132221644.0,,,132221644.0,P/S (G missing/≤0),2.0,1.0,0.0,2.0,2.0,2,5.0,,,,False,0.17500000000000002,,False,,,,0.0
72,sentient,Infra,AI,AI,No growth metrics; ,0.2510043496312362,2.0,,0.0,,0.4,,117879496.0,0.0,0.0,117879496.0,1.0,,,117879496.0,,,117879496.0,P/S (G missing/≤0),2.0,,0.0,,2.0,2,5.0,,,,False,0.17500000000000002,,False,,,,0.0
73,sign-global,Infra,Blockchain Infra,Attestation,No growth metrics; ,0.2326042420441038,2.0,,0.0,,0.4,,53882163.0,0.0,0.0,53882163.0,1.0,,,53882163.0,,,53882163.0,P/S (G missing/≤0),2.0,,0.0,,2.0,3,5.0,,,,False,0.15000000000000002,,False,,,,0.0
74,mantra,Finance,other,RWA,No growth metrics; ,0.31000882850154465,2.5,,0.0,,0.5,,52167282.0,0.0,0.0,52167282.0,1.0,,,52167282.0,,,52167282.0,P/S (G missing/≤0),2.0,,0.0,,2.5,2,5.0,,,,False,0.15000000000000002,,False,,,,0.0
75,world-mobile-token,Infra,Blockchain Infra,Telecommunications,No growth metrics; ,0.20024492831351548,2.0,,0.0,,0.4,,63653282.0,0.0,0.0,63653282.0,1.0,,,63653282.0,,,63653282.0,P/S (G missing/≤0),2.0,,0.0,,2.0,4,5.0,,,,False,0.15000000000000002,,False,,,,0.0
76,zksync,Base Layer,L2,L2,No growth metrics; ,0.2388913003648124,2.75,2.0,0.0,3.0,0.55,,148211124.0,164995915.25721854,111.32492002234497,313207039.25721854,1.0,,,313207039.25721854,,,313207039.25721854,P/S (G missing/≤0),2.0,2.0,0.0,3.0,2.75,2,2.0,,,,False,0.2,,False,,,,0.0
77,litecoin,Base Layer,L1,L1,,0.18706311758656963,3.5,1.0,0.0,2.0,0.7,261112.1270718232,4248807402.0,94332026.57142857,2.2202001090241126,4343139428.571428,182778.48895027622,-0.009474769630551164,tvl_growth,23761.764601046423,23989.055374373143,28476.522860660236,23761.764601046423,P/S (G missing/≤0),2.0,1.0,0.0,2.0,3.5,5,5.0,,,,False,0.15000000000000002,,False,,,,0.0
78,jasmycoin,Infra,Blockchain Infra,IoT,No growth metrics; ,0.5143346871130443,2.0,1.0,0.0,3.0,0.4,,266467962.0,0.0,0.0,266467962.0,1.0,,,266467962.0,,,266467962.0,P/S (G missing/≤0),2.0,1.0,0.0,3.0,2.0,2,5.0,,,,False,0.17500000000000002,,False,,,,0.0
79,fetch-ai,Infra,AI,Agent Protocol,No growth metrics; ,0.2624703124426825,2.5,2.0,0.0,2.0,0.5,,537827329.0,0.0,0.0,537827329.0,1.0,,,537827329.0,,,537827329.0,P/S (G missing/≤0),1.0,2.0,0.0,2.0,2.5,4,5.0,,,,False,0.2,,False,,,,0.0
80,vechain,Base Layer,L1,L1,,0.21482126195425966,2.75,1.0,0.0,3.0,0.55,,613674403.0,0.0,0.0,613674403.0,1.0,-1.5823154725710145,tvl_growth,613674403.0,-1053852133.261256,-1280241978.4416277,613674403.0,P/S (G missing/≤0),1.0,1.0,0.0,3.0,2.75,2,5.0,,,,False,0.225,,False,,,,0.0
81,blockstack,Base Layer,L1,L1,No growth metrics; ,0.24438412742389476,3.0,1.0,0.0,3.0,0.6,,410459097.0,0.0,0.0,410459097.0,1.0,,,410459097.0,,,410459097.0,P/S (G missing/≤0),1.0,1.0,0.0,3.0,3.0,2,5.0,,,,False,0.2,,False,,,,0.0
82,pyth-network,Infra,Blockchain Infra,Oracle,No growth metrics; ,0.23572369638171825,3.0,3.0,0.0,3.0,0.6,,274040797.0,476342109.8,173.82160430660255,750382906.8,1.0,,,750382906.8,,,750382906.8,P/S (G missing/≤0),1.0,3.0,0.0,3.0,3.0,2,2.0,,,,False,0.225,,False,,,,0.0
83,internet-computer,Base Layer,L1,L1,No growth metrics; ,0.22285779618741475,3.0,1.0,0.0,3.0,0.6,,1407295675.0,913284652.2000005,64.89642997019803,2320580327.200001,1.0,,,2320580327.200001,,,2320580327.200001,P/S (G missing/≤0),1.0,1.0,0.0,3.0,3.0,4,5.0,,,,False,0.25,,False,,,,0.0
84,render-token,Infra,AI,Compute,No growth metrics; ,0.2846427427393108,3.0,3.0,0.0,3.0,0.6,,1042971964.0,0.0,0.0,1042971964.0,1.0,,,1042971964.0,,,1042971964.0,P/S (G missing/≤0),1.0,3.0,0.0,3.0,3.0,4,5.0,,,,False,0.225,,False,,,,0.0
85,polkadot,Base Layer,L1,L1,,0.20790968526179887,4.0,1.0,0.0,2.0,0.8,,2195464443.0,1625073714.2857146,74.01958703850048,3820538157.2857146,1.0,-0.5633311795770111,stablecoin_supply_growth,3820538157.2857146,8749280870.534483,10568341102.594385,3820538157.2857146,P/S (G missing/≤0),1.0,1.0,0.0,2.0,4.0,5,4.0,,,,False,0.25,,False,,,,0.0
86,dash,Base Layer,L1,L1,,0.21791999376168475,3.5,1.0,0.0,2.0,0.7,,565772957.0,0.0,0.0,565772957.0,1.0,1.194886401464857,tvl_growth,565772957.0,257768673.8695933,313941621.6712128,313941621.6712128,P/S*(1+D)/(1+G),1.0,1.0,0.0,2.0,3.5,4,5.0,,,,False,0.2,,False,,,,0.0
87,cosmos,Base Layer,L1,L1,No growth metrics; ,0.21589487006918276,3.0,1.0,0.0,1.0,0.6,,911447413.0,0.0,0.0,911447413.0,1.0,,,911447413.0,,,911447413.0,P/S (G missing/≤0),1.0,1.0,0.0,1.0,3.0,3,5.0,,,,False,0.225,,False,,,,0.0
88,story-2,Consumer,L1,IP,No growth metrics; ,0.3116776675914088,2.0,1.0,0.0,2.0,0.4,,180049933.0,361860607.9578285,200.97791869649214,541910540.9578285,1.0,,,541910540.9578285,,,541910540.9578285,P/S (G missing/≤0),1.0,1.0,0.0,2.0,2.0,4,1.0,,,,False,0.225,,False,,,,0.0
89,falcon-finance-ff,Finance,Stablecoin,Yield,No growth metrics; ,0.26606655505614896,2.0,2.0,0.0,1.0,0.4,,274012858.0,1029496191.36,375.71090600427226,1303509049.3600001,1.0,,,1303509049.3600001,,,1303509049.3600001,P/S (G missing/≤0),1.0,2.0,0.0,1.0,2.0,4,4.0,,,,False,0.225,,False,,,,0.0
90,sun-token,Finance,Dex,AMM,No growth metrics; ,0.51504865040788,2.5,2.0,0.0,1.0,0.5,,346851909.0,189781940.484703,54.715553110795476,536633849.484703,1.0,,,536633849.484703,,,536633849.484703,P/S (G missing/≤0),1.0,2.0,0.0,1.0,2.5,3,5.0,,,,False,0.2,,False,,,,0.0
91,bitcoin-cash,Base Layer,L1,L1,,0.19869511865027623,3.5,1.0,0.0,1.0,0.7,,8916530418.0,0.0,0.0,8916530418.0,1.0,-0.3242765222545355,tvl_growth,8916530418.0,13195531473.53973,15817419165.32816,8916530418.0,P/S (G missing/≤0),1.0,1.0,0.0,1.0,3.5,5,5.0,,,,False,0.25,,False,,,,0.0
92,just,Finance,Money Markets,Stables,No growth metrics; ,0.21019505963451457,3.0,1.0,0.0,1.0,0.6,,604540000.0,0.0,0.0,604540000.0,1.0,,,604540000.0,,,604540000.0,P/S (G missing/≤0),1.0,1.0,0.0,1.0,3.0,3,5.0,,,,False,0.225,,False,,,,0.0
93,ravedao,Consumer,Single,Entertainment,No growth metrics; ,0.595506247721015,2.0,,0.0,,0.4,,387639190.0,0.0,0.0,387639190.0,1.0,,,387639190.0,,,387639190.0,P/S (G missing/≤0),1.0,,0.0,,2.0,3,5.0,,,,False,0.2,,False,,,,0.0
94,venice-token,Infra,AI,AI Privacy,No growth metrics; ,0.32046822450301793,2.0,,0.0,,0.4,,340320682.0,0.0,0.0,340320682.0,1.0,,,340320682.0,,,340320682.0,P/S (G missing/≤0),1.0,,0.0,,2.0,2,5.0,,,,False,0.2,,False,,,,0.0
